Time,Engine Coolant Temperature [°C],Intake Manifold Absolute Pressure [kPa],Engine RPM [RPM],Vehicle Speed Sensor [km/h],Intake Air Temperature [°C],Air Flow Rate from Mass Flow Sensor [g/s],Absolute Throttle Position [%],Ambient Air Temperature [°C],Accelerator Pedal Position D [%],Accelerator Pedal Position E [%]
17:21:28.950,84,98.0,0.0,0.0,138.0,0.0,89.0,11.0,14.1,14.5
17:21:29.040,84,98.0,0.0,0.0,134.0,0.0,89.0,11.0,14.1,14.5
17:21:29.129,84,98.0,0.0,0.0,134.0,0.0,89.0,11.0,14.1,14.5
17:21:29.249,84,98.0,0.0,0.0,134.0,0.0,89.0,11.0,14.1,14.5
17:21:29.400,84,98.0,0.0,0.0,134.0,0.0,89.0,11.0,14.1,14.5
17:21:29.490,84,98.0,0.0,0.0,134.0,0.0,89.0,11.0,14.1,14.5
17:21:29.580,84,98.0,0.0,0.0,134.0,0.0,89.0,11.0,14.1,14.5
17:21:29.670,84,98.0,0.0,0.0,134.0,0.0,89.0,11.0,14.1,14.5
17:21:29.760,84,98.0,0.0,0.0,134.0,0.0,89.0,11.0,14.1,14.5
17:21:29.880,84,98.0,0.0,0.0,134.0,0.0,89.0,11.0,14.1,14.5
17:21:30.030,84,98.0,0.0,0.0,134.0,0.0,89.0,11.0,14.1,14.5
17:21:30.149,84,98.0,0.0,0.0,130.0,0.0,89.0,11.0,14.1,14.5
17:21:30.298,84,98.0,0.0,0.0,130.0,0.0,89.0,11.0,14.1,14.5
17:21:30.390,84,98.0,0.0,0.0,130.0,0.0,89.0,11.0,14.1,14.5
17:21:30.569,84,98.0,0.0,0.0,130.0,0.0,89.0,11.0,14.1,14.5
17:21:30.660,84,98.0,0.0,0.0,130.0,0.0,89.0,11.0,14.1,14.5
17:21:30.780,84,98.0,0.0,0.0,130.0,0.0,89.0,11.0,14.1,14.5
17:21:30.929,84,98.0,0.0,0.0,130.0,0.0,89.0,11.0,14.1,14.5
17:21:31.020,84,98.0,0.0,0.0,130.0,0.0,89.0,11.0,14.1,14.5
17:21:31.110,84,98.0,0.0,0.0,130.0,0.0,89.0,11.0,14.1,14.5
17:21:31.289,84,98.0,0.0,0.0,130.0,0.0,89.0,11.0,14.1,14.5
17:21:31.410,84,98.0,0.0,0.0,122.0,0.0,89.0,11.0,14.1,14.5
17:21:31.558,84,98.0,0.0,0.0,122.0,0.0,89.0,11.0,14.1,14.5
17:21:31.650,84,98.0,0.0,0.0,122.0,0.0,89.0,11.0,14.1,14.5
17:21:31.769,84,98.0,0.0,0.0,122.0,0.0,89.0,11.0,14.1,14.5
17:21:31.919,84,98.0,0.0,0.0,122.0,0.0,89.0,11.0,14.1,14.5
17:21:32.040,84,98.0,0.0,0.0,122.0,0.0,89.0,11.0,14.1,14.5
17:21:32.189,84,98.0,0.0,0.0,122.0,0.0,89.0,11.0,14.1,14.5
17:21:32.280,84,98.0,0.0,0.0,122.0,0.0,89.0,11.0,14.1,14.5
17:21:32.370,84,98.0,0.0,0.0,122.0,0.0,89.0,11.0,14.1,14.5
17:21:32.460,84,98.0,0.0,0.0,122.0,0.0,89.0,11.0,14.1,14.5
17:21:32.550,84,98.0,0.0,0.0,119.0,0.0,89.0,11.0,14.1,14.5
17:21:32.669,84,98.0,0.0,0.0,119.0,0.0,89.0,11.0,14.1,14.5
17:21:32.819,84,98.0,0.0,0.0,119.0,0.0,89.0,11.0,14.1,14.5
17:21:32.910,84,98.0,0.0,0.0,119.0,0.0,89.0,11.0,14.1,14.5
17:21:32.999,84,98.0,0.0,0.0,119.0,0.0,89.0,11.0,14.1,14.5
17:21:33.119,84,98.0,0.0,0.0,119.0,0.0,89.0,11.0,14.1,14.5
17:21:33.210,84,98.0,0.0,0.0,119.0,0.0,89.0,11.0,14.1,14.5
17:21:33.300,84,98.0,0.0,0.0,119.0,0.0,89.0,11.0,14.1,14.5
17:21:33.390,84,98.0,0.0,0.0,119.0,0.0,89.0,11.0,14.1,14.5
17:21:33.480,84,98.0,0.0,0.0,119.0,0.0,89.0,11.0,14.1,14.5
17:21:33.599,84,98.0,0.0,0.0,116.0,0.0,89.0,11.0,14.1,14.5
17:21:33.749,84,98.0,0.0,0.0,116.0,0.0,89.0,11.0,14.1,14.5
17:21:33.841,84,98.0,0.0,0.0,116.0,0.0,89.0,11.0,14.1,14.5
17:21:33.930,84,98.0,0.0,0.0,116.0,0.0,89.0,11.0,14.1,14.5
17:21:34.020,84,98.0,0.0,0.0,116.0,0.0,89.0,11.0,14.1,14.5
17:21:34.110,84,98.0,0.0,0.0,116.0,0.0,89.0,11.0,14.1,14.5
17:21:34.230,84,98.0,0.0,0.0,116.0,0.0,89.0,11.0,14.1,14.5
17:21:34.379,84,98.0,0.0,0.0,116.0,0.0,89.0,11.0,14.1,14.5
17:21:34.470,84,98.0,0.0,0.0,116.0,0.0,89.0,11.0,14.1,14.5
17:21:34.560,84,98.0,0.0,0.0,116.0,0.0,89.0,11.0,14.1,14.5
17:21:34.650,84,98.0,0.0,0.0,110.0,0.0,89.0,11.0,14.1,14.5
17:21:34.740,84,98.0,0.0,0.0,110.0,0.0,89.0,11.0,14.1,14.5
17:21:34.859,84,98.0,0.0,0.0,110.0,0.0,89.0,11.0,14.1,14.5
17:21:35.009,84,98.0,0.0,0.0,110.0,0.0,89.0,11.0,14.1,14.5
17:21:35.129,84,98.0,0.0,0.0,110.0,0.0,89.0,11.0,14.1,14.5
17:21:35.279,84,98.0,0.0,0.0,110.0,0.0,89.0,11.0,14.1,14.5
17:21:35.370,84,98.0,0.0,0.0,110.0,0.0,89.0,11.0,14.1,14.5
17:21:35.460,84,98.0,0.0,0.0,110.0,0.0,89.0,11.0,14.1,14.5
17:21:35.551,84,98.0,0.0,0.0,110.0,0.0,89.0,11.0,14.1,14.5
17:21:35.640,84,98.0,0.0,0.0,110.0,0.0,89.0,11.0,14.1,14.5
17:21:35.759,84,98.0,0.0,0.0,108.0,0.0,89.0,11.0,14.1,14.5
17:21:35.908,84,98.0,0.0,0.0,108.0,0.0,89.0,11.0,14.1,14.5
17:21:35.999,84,98.0,0.0,0.0,108.0,0.0,89.0,11.0,14.1,14.5
17:21:36.090,84,98.0,0.0,0.0,108.0,0.0,89.0,11.0,14.1,14.5
17:21:36.180,84,98.0,0.0,0.0,108.0,0.0,89.0,11.0,14.1,14.5
17:21:36.270,84,98.0,0.0,0.0,108.0,0.0,89.0,11.0,14.1,14.5
17:21:36.389,84,98.0,0.0,0.0,108.0,0.0,89.0,11.0,14.1,14.5
17:21:36.539,84,98.0,0.0,0.0,108.0,0.0,89.0,11.0,14.1,14.5
17:21:36.630,84,98.0,0.0,0.0,108.0,0.0,89.0,11.0,14.1,14.5
17:21:36.749,84,98.0,0.0,0.0,108.0,0.0,89.0,11.0,14.1,14.5
17:21:36.899,84,98.0,0.0,0.0,105.0,0.0,89.0,11.0,14.1,14.5
17:21:37.020,84,98.0,0.0,0.0,105.0,0.0,89.0,11.0,14.1,14.5
17:21:37.169,84,98.0,0.0,0.0,105.0,0.0,89.0,11.0,14.1,14.5
17:21:37.260,84,98.0,0.0,0.0,105.0,0.0,89.0,11.0,14.1,14.5
17:21:37.350,84,98.0,0.0,0.0,105.0,0.0,89.0,11.0,14.1,14.5
17:21:37.440,84,98.0,0.0,0.0,105.0,0.0,89.0,11.0,14.1,14.5
17:21:37.530,84,98.0,0.0,0.0,105.0,0.0,89.0,11.0,14.1,14.5
17:21:37.649,84,98.0,0.0,0.0,105.0,0.0,89.0,11.0,14.1,14.5
17:21:37.799,84,98.0,0.0,0.0,105.0,0.0,89.0,11.0,14.1,14.5
17:21:37.920,84,98.0,0.0,0.0,105.0,0.0,89.0,11.0,14.1,14.5
17:21:38.069,84,98.0,0.0,0.0,101.0,0.0,89.0,11.0,14.1,14.5
17:21:38.160,84,98.0,0.0,0.0,101.0,0.0,89.0,11.0,14.1,14.5
17:21:38.309,84,98.0,0.0,0.0,101.0,0.0,89.0,11.0,14.1,14.5
17:21:38.459,84,98.0,0.0,0.0,101.0,0.0,89.0,11.0,14.1,14.5
17:21:38.579,84,98.0,0.0,0.0,101.0,0.0,89.0,11.0,14.1,14.5
17:21:38.729,84,98.0,0.0,0.0,101.0,0.0,89.0,11.0,14.1,14.5
17:21:38.820,84,98.0,0.0,0.0,101.0,0.0,89.0,11.0,14.1,14.5
17:21:38.940,84,98.0,0.0,0.0,101.0,0.0,89.0,11.0,14.1,14.5
17:21:39.089,84,98.0,0.0,0.0,101.0,0.0,89.0,11.0,14.1,14.5
17:21:39.209,84,98.0,0.0,0.0,101.0,0.0,89.0,11.0,14.1,14.5
17:21:39.359,84,98.0,0.0,0.0,99.0,0.0,89.0,11.0,14.1,14.5
17:21:39.539,84,98.0,0.0,0.0,99.0,0.0,89.0,11.0,14.1,14.5
17:21:39.630,84,98.0,0.0,0.0,99.0,0.0,89.0,11.0,14.1,14.5
17:21:39.720,84,98.0,0.0,0.0,99.0,0.0,89.0,11.0,14.1,14.5
17:21:39.839,84,98.0,0.0,0.0,99.0,0.0,89.0,11.0,14.1,14.5
17:21:39.988,84,98.0,0.0,0.0,99.0,0.0,89.0,11.0,14.1,14.5
17:21:40.080,84,98.0,0.0,0.0,99.0,0.0,89.0,11.0,14.1,14.5
17:21:40.170,84,98.0,0.0,0.0,99.0,0.0,89.0,11.0,14.1,14.5
17:21:40.260,84,98.0,0.0,0.0,99.0,0.0,89.0,11.0,14.1,14.5
17:21:40.350,84,98.0,0.0,0.0,99.0,0.0,89.0,11.0,14.1,14.5
17:21:40.470,84,98.0,0.0,0.0,97.0,0.0,89.0,11.0,14.1,14.5
17:21:40.619,84,98.0,0.0,0.0,97.0,0.0,89.0,11.0,14.1,14.5
17:21:40.710,84,98.0,0.0,0.0,97.0,0.0,89.0,11.0,14.1,14.5
17:21:40.800,84,98.0,0.0,0.0,97.0,0.0,89.0,11.0,14.1,14.5
17:21:40.980,84,98.0,0.0,0.0,97.0,0.0,89.0,11.0,14.1,14.5
17:21:41.070,84,98.0,0.0,0.0,97.0,0.0,89.0,11.0,14.1,14.5
17:21:41.189,84,98.0,0.0,0.0,97.0,0.0,89.0,11.0,14.1,14.5
17:21:41.339,84,98.0,0.0,0.0,97.0,0.0,89.0,11.0,14.1,14.5
17:21:41.430,84,98.0,0.0,0.0,97.0,0.0,89.0,11.0,14.1,14.5
17:21:41.520,84,98.0,0.0,0.0,97.0,0.0,89.0,11.0,14.1,14.5
17:21:41.610,84,98.0,0.0,0.0,94.0,0.0,89.0,11.0,14.1,14.5
17:21:41.700,84,98.0,0.0,0.0,94.0,0.0,89.0,11.0,14.1,14.5
17:21:41.819,84,98.0,0.0,0.0,94.0,0.0,89.0,11.0,14.1,14.5
17:21:41.969,84,98.0,0.0,0.0,94.0,0.0,89.0,11.0,14.1,14.5
17:21:42.089,84,98.0,0.0,0.0,94.0,0.0,89.0,11.0,14.1,14.5
17:21:42.180,84,98.0,0.0,0.0,94.0,0.0,89.0,11.0,14.1,14.5
17:21:42.270,84,98.0,0.0,0.0,94.0,0.0,89.0,11.0,14.1,14.5
17:21:42.360,84,98.0,0.0,0.0,94.0,0.0,89.0,11.0,14.1,14.5
17:21:42.479,84,98.0,0.0,0.0,94.0,0.0,89.0,11.0,14.1,14.5
17:21:42.629,84,98.0,0.0,0.0,94.0,0.0,89.0,11.0,14.1,14.5
17:21:42.749,84,98.0,0.0,0.0,92.0,0.0,89.0,11.0,14.1,14.5
17:21:42.899,84,98.0,0.0,0.0,92.0,0.0,89.0,11.0,14.1,14.5
17:21:43.109,84,98.0,0.0,0.0,92.0,0.0,89.0,11.0,14.1,14.5
17:21:43.259,84,98.0,0.0,0.0,92.0,0.0,89.0,11.0,14.1,14.5
17:21:43.379,84,98.0,0.0,0.0,92.0,0.0,89.0,11.0,14.1,14.5
17:21:43.529,84,98.0,0.0,0.0,92.0,0.0,89.0,11.0,14.1,14.5
17:21:43.620,84,98.0,0.0,0.0,92.0,0.0,89.0,11.0,14.1,14.5
17:21:43.739,84,98.0,0.0,0.0,92.0,0.0,89.0,11.0,14.1,14.5
17:21:43.889,84,98.0,0.0,0.0,92.0,0.0,89.0,11.0,14.1,14.5
17:21:44.009,84,98.0,0.0,0.0,92.0,0.0,89.0,11.0,14.1,14.5
17:21:44.159,84,98.0,0.0,0.0,89.0,0.0,89.0,11.0,14.1,14.5
17:21:44.250,84,98.0,0.0,0.0,89.0,0.0,89.0,11.0,14.1,14.5
17:21:44.340,84,98.0,0.0,0.0,89.0,0.0,89.0,11.0,14.1,14.5
17:21:44.430,84,98.0,0.0,0.0,89.0,0.0,89.0,11.0,14.1,14.5
17:21:44.520,84,98.0,0.0,0.0,89.0,0.0,89.0,11.0,14.1,14.5
17:21:44.639,84,98.0,0.0,0.0,89.0,0.0,89.0,11.0,14.1,14.5
17:21:44.789,84,98.0,0.0,0.0,89.0,0.0,89.0,11.0,14.1,14.5
17:21:44.880,84,98.0,0.0,0.0,89.0,0.0,89.0,11.0,14.1,14.5
17:21:44.970,84,98.0,0.0,0.0,89.0,0.0,89.0,11.0,14.1,14.5
17:21:45.090,84,98.0,0.0,0.0,89.0,0.0,89.0,11.0,14.1,14.5
17:21:45.209,84,98.0,0.0,0.0,88.0,0.0,89.0,11.0,14.1,14.5
17:21:45.300,84,98.0,0.0,0.0,88.0,0.0,89.0,11.0,14.1,14.5
17:21:45.390,84,98.0,0.0,0.0,88.0,0.0,89.0,11.0,14.1,14.5
17:21:45.480,84,98.0,0.0,0.0,88.0,0.0,89.0,11.0,14.1,14.5
17:21:45.599,84,98.0,0.0,0.0,88.0,0.0,89.0,11.0,14.1,14.5
17:21:45.749,84,98.0,0.0,0.0,88.0,0.0,89.0,11.0,14.1,14.5
17:21:45.870,84,98.0,0.0,0.0,88.0,0.0,89.0,11.0,14.1,14.5
17:21:46.019,84,98.0,0.0,0.0,88.0,0.0,89.0,11.0,14.1,14.5
17:21:46.110,84,98.0,0.0,0.0,88.0,0.0,89.0,11.0,14.1,14.5
17:21:46.229,84,98.0,0.0,0.0,88.0,0.0,89.0,11.0,14.1,14.5
17:21:46.379,84,98.0,0.0,0.0,87.0,0.0,89.0,11.0,14.1,14.5
17:21:46.499,84,98.0,0.0,0.0,87.0,0.0,89.0,11.0,14.1,14.5
17:21:46.679,84,98.0,0.0,0.0,87.0,0.0,89.0,11.0,14.1,14.5
17:21:46.860,84,98.0,0.0,0.0,87.0,0.0,89.0,11.0,14.1,14.5
17:21:47.042,84,98.0,0.0,0.0,87.0,0.0,89.0,11.0,14.1,14.5
17:21:47.190,84,98.0,0.0,0.0,87.0,0.0,89.0,11.0,14.1,14.5
17:21:47.399,84,98.0,0.0,0.0,87.0,0.0,89.0,11.0,14.1,14.5
17:21:47.580,84,98.0,0.0,0.0,87.0,0.0,89.0,11.0,14.1,14.5
17:21:47.730,84,98.0,0.0,0.0,87.0,0.0,89.0,11.0,14.1,14.5
17:21:47.910,84,98.0,0.0,0.0,87.0,0.0,89.0,11.0,14.1,14.5
17:21:48.090,84,98.0,0.0,0.0,83.0,0.0,89.0,11.0,14.1,14.5
17:21:48.239,84,98.0,0.0,0.0,83.0,0.0,89.0,11.0,14.1,14.5
17:21:48.389,84,98.0,0.0,0.0,83.0,0.0,89.0,11.0,14.1,14.5
17:21:48.570,84,98.0,0.0,0.0,83.0,0.0,89.0,11.0,14.1,14.5
17:21:48.690,84,98.0,0.0,0.0,83.0,0.0,89.0,11.0,14.1,14.5
17:21:48.871,84,98.0,0.0,0.0,83.0,0.0,89.0,11.0,14.1,14.5
17:21:49.050,84,98.0,0.0,0.0,83.0,0.0,89.0,11.0,14.1,14.5
17:21:49.141,84,98.0,0.0,0.0,83.0,0.0,89.0,11.0,14.1,14.5
17:21:49.230,84,98.0,0.0,0.0,83.0,0.0,89.0,11.0,14.1,14.5
17:21:49.349,84,98.0,0.0,0.0,83.0,0.0,89.0,11.0,14.1,14.5
17:21:49.499,84,98.0,0.0,0.0,82.0,0.0,89.0,11.0,14.1,14.5
17:21:49.680,84,98.0,0.0,0.0,82.0,0.0,89.0,11.0,14.1,14.5
17:21:49.799,84,98.0,0.0,0.0,82.0,0.0,89.0,11.0,14.1,14.5
17:21:49.949,84,98.0,0.0,0.0,82.0,0.0,89.0,11.0,14.1,14.5
17:21:50.041,84,98.0,0.0,0.0,82.0,0.0,89.0,11.0,14.1,14.5
17:21:50.130,84,98.0,0.0,0.0,82.0,0.0,89.0,11.0,14.1,14.5
17:21:50.249,84,98.0,0.0,0.0,82.0,0.0,89.0,11.0,14.1,14.5
17:21:50.429,84,98.0,0.0,0.0,82.0,0.0,89.0,11.0,14.1,14.5
17:21:50.549,84,98.0,0.0,0.0,82.0,0.0,89.0,11.0,14.1,14.5
17:21:50.699,84,98.0,0.0,0.0,82.0,0.0,89.0,11.0,14.1,14.5
17:21:50.790,84,98.0,0.0,0.0,81.0,0.0,89.0,11.0,14.1,14.5
17:21:50.969,84,98.0,0.0,0.0,81.0,0.0,89.0,11.0,14.1,14.5
17:21:51.060,84,98.0,0.0,0.0,81.0,0.0,89.0,11.0,14.1,14.5
17:21:51.179,84,98.0,0.0,0.0,81.0,0.0,89.0,11.0,14.1,14.5
17:21:51.359,84,98.0,0.0,0.0,81.0,0.0,89.0,11.0,14.1,14.5
17:21:51.599,84,98.0,0.0,0.0,81.0,0.0,89.0,11.0,14.1,14.5
17:21:51.720,84,98.0,0.0,0.0,81.0,0.0,89.0,11.0,14.1,14.5
17:21:51.869,84,98.0,0.0,0.0,81.0,0.0,89.0,11.0,14.1,14.5
17:21:51.960,84,98.0,0.0,0.0,81.0,0.0,89.0,11.0,14.1,14.5
17:21:52.139,84,98.0,0.0,0.0,81.0,0.0,89.0,11.0,14.1,14.5
17:21:52.259,84,98.0,0.0,0.0,80.0,0.0,89.0,11.0,14.1,14.5
17:21:52.438,84,98.0,0.0,0.0,80.0,0.0,89.0,11.0,14.1,14.5
17:21:52.589,84,98.0,0.0,0.0,80.0,0.0,89.0,11.0,14.1,14.5
17:21:52.710,84,98.0,0.0,0.0,80.0,0.0,89.0,11.0,14.1,14.5
17:21:52.860,84,98.0,0.0,0.0,80.0,0.0,89.0,11.0,14.1,14.5
17:21:52.950,84,98.0,0.0,0.0,80.0,0.0,89.0,11.0,14.1,14.5
17:21:53.129,84,98.0,0.0,0.0,80.0,0.0,89.0,11.0,14.1,14.5
17:21:53.220,84,98.0,0.0,0.0,80.0,0.0,89.0,11.0,14.1,14.5
17:21:53.399,84,98.0,0.0,0.0,80.0,0.0,89.0,11.0,14.1,14.5
17:21:53.490,84,98.0,0.0,0.0,80.0,0.0,89.0,11.0,14.1,14.5
17:21:53.609,84,98.0,0.0,0.0,78.0,0.0,89.0,11.0,14.1,14.5
17:21:53.759,84,98.0,0.0,0.0,78.0,0.0,89.0,11.0,14.1,14.5
17:21:53.850,84,98.0,0.0,0.0,78.0,0.0,89.0,11.0,14.1,14.5
17:21:54.029,84,98.0,0.0,0.0,78.0,0.0,89.0,11.0,14.1,14.5
17:21:54.120,84,98.0,0.0,0.0,78.0,0.0,89.0,11.0,14.1,14.5
17:21:54.299,84,98.0,0.0,0.0,78.0,0.0,89.0,11.0,14.1,14.5
17:21:54.420,84,98.0,0.0,0.0,78.0,0.0,89.0,11.0,14.1,14.5
17:21:54.598,84,98.0,0.0,0.0,78.0,0.0,89.0,11.0,14.1,14.5
17:21:54.750,84,98.0,0.0,0.0,78.0,0.0,89.0,11.0,14.1,14.5
17:21:54.929,84,98.0,0.0,0.0,78.0,0.0,89.0,11.0,14.1,14.5
17:21:55.050,84,98.0,0.0,0.0,77.0,0.0,89.0,11.0,14.1,14.5
17:21:55.198,84,98.0,0.0,0.0,77.0,0.0,89.0,11.0,14.1,14.5
17:21:55.290,84,98.0,0.0,0.0,77.0,0.0,89.0,11.0,14.1,14.5
17:21:55.380,84,98.0,0.0,0.0,77.0,0.0,89.0,11.0,14.1,14.5
17:21:55.470,84,98.0,0.0,0.0,77.0,0.0,89.0,11.0,14.1,14.5
17:21:55.560,84,98.0,0.0,0.0,77.0,0.0,89.0,11.0,14.1,14.5
17:21:55.650,84,98.0,0.0,0.0,77.0,0.0,89.0,11.0,14.1,14.5
17:21:55.740,84,98.0,0.0,0.0,77.0,0.0,89.0,11.0,14.1,14.5
17:21:55.860,84,98.0,0.0,0.0,77.0,0.0,89.0,11.0,14.1,14.5
17:21:56.009,84,98.0,0.0,0.0,77.0,0.0,89.0,11.0,14.1,14.5
17:21:56.100,84,98.0,0.0,0.0,77.0,0.0,89.0,11.0,14.1,14.5
17:21:56.220,84,98.0,0.0,0.0,77.0,0.0,89.0,11.0,14.1,14.5
17:21:56.398,84,98.0,0.0,0.0,77.0,0.0,89.0,11.0,14.1,14.5
17:21:56.579,84,98.0,0.0,0.0,77.0,0.0,89.0,11.0,14.1,14.5
17:21:56.729,84,98.0,0.0,0.0,77.0,0.0,89.0,11.0,14.1,14.5
17:21:56.820,84,98.0,0.0,0.0,77.0,0.0,89.0,11.0,14.1,14.5
17:21:56.939,84,98.0,0.0,0.0,77.0,0.0,89.0,11.0,14.1,14.5
17:21:57.089,84,98.0,0.0,0.0,77.0,0.0,89.0,11.0,14.1,14.5
17:21:57.180,84,98.0,0.0,0.0,77.0,0.0,89.0,11.0,14.1,14.5
17:21:57.270,84,98.0,0.0,0.0,77.0,0.0,89.0,11.0,14.1,14.5
17:21:57.449,84,98.0,0.0,0.0,76.0,0.0,89.0,11.0,14.1,14.5
17:21:57.540,84,98.0,0.0,0.0,76.0,0.0,89.0,11.0,14.1,14.5
17:21:57.631,84,98.0,0.0,0.0,76.0,0.0,89.0,11.0,14.1,14.5
17:21:57.749,84,98.0,0.0,0.0,76.0,0.0,89.0,11.0,14.1,14.5
17:21:57.899,84,98.0,0.0,0.0,76.0,0.0,89.0,11.0,14.1,14.5
17:21:58.019,84,98.0,0.0,0.0,76.0,0.0,89.0,11.0,14.1,14.5
17:21:58.169,84,98.0,0.0,0.0,76.0,0.0,89.0,11.0,14.1,14.5
17:21:58.290,84,98.0,0.0,0.0,76.0,0.0,89.0,11.0,14.1,14.5
17:21:58.409,84,98.0,0.0,0.0,76.0,0.0,89.0,11.0,14.1,14.5
17:21:58.500,84,98.0,0.0,0.0,76.0,0.0,89.0,11.0,14.1,14.5
17:21:58.619,84,98.0,0.0,0.0,75.0,0.0,89.0,11.0,14.1,14.5
17:21:58.769,84,98.0,0.0,0.0,75.0,0.0,89.0,11.0,14.1,14.5
17:21:58.860,84,98.0,0.0,0.0,75.0,0.0,89.0,11.0,14.1,14.5
17:21:58.979,84,98.0,0.0,0.0,75.0,0.0,89.0,11.0,14.1,14.5
17:21:59.129,84,98.0,0.0,0.0,75.0,0.0,89.0,11.0,14.1,14.5
17:21:59.249,84,98.0,0.0,0.0,75.0,0.0,89.0,11.0,14.1,14.5
17:21:59.399,84,98.0,0.0,0.0,75.0,0.0,89.0,11.0,14.1,14.5
17:21:59.490,84,98.0,0.0,0.0,75.0,0.0,89.0,11.0,14.1,14.5
17:21:59.698,84,98.0,0.0,0.0,75.0,0.0,89.0,11.0,14.1,14.5
17:21:59.849,84,98.0,0.0,0.0,75.0,0.0,89.0,11.0,14.1,14.5
17:21:59.940,84,98.0,0.0,0.0,75.0,0.0,89.0,11.0,14.1,14.5
17:22:00.032,84,98.0,0.0,0.0,75.0,0.0,89.0,11.0,14.1,14.5
17:22:00.119,84,98.0,0.0,0.0,75.0,0.0,89.0,11.0,14.1,14.5
17:22:00.239,84,98.0,0.0,0.0,75.0,0.0,89.0,11.0,14.1,14.5
17:22:00.389,84,98.0,0.0,0.0,75.0,0.0,89.0,11.0,14.1,14.5
17:22:00.540,84,98.0,0.0,0.0,75.0,0.0,89.0,11.0,14.1,14.5
17:22:00.660,84,98.0,0.0,0.0,75.0,0.0,89.0,11.0,14.1,14.5
17:22:00.809,84,98.0,0.0,0.0,75.0,0.0,89.0,11.0,14.1,14.5
17:22:00.900,84,98.0,0.0,0.0,75.0,0.0,89.0,11.0,14.1,14.5
17:22:00.990,84,98.0,0.0,0.0,75.0,0.0,89.0,11.0,14.1,14.5
17:22:01.080,84,98.0,0.0,0.0,74.0,0.0,89.0,11.0,14.1,14.5
17:22:01.170,84,98.0,0.0,0.0,74.0,0.0,89.0,11.0,14.1,14.5
17:22:01.260,84,98.0,0.0,0.0,74.0,0.0,89.0,11.0,14.1,14.5
17:22:01.350,84,98.0,0.0,0.0,74.0,0.0,89.0,11.0,14.1,14.5
17:22:01.469,84,98.0,0.0,0.0,74.0,0.0,89.0,11.0,14.1,14.5
17:22:01.619,84,98.0,0.0,0.0,74.0,0.0,89.0,11.0,14.1,14.5
17:22:01.710,84,98.0,0.0,0.0,74.0,0.0,89.0,11.0,14.1,14.5
17:22:01.800,84,98.0,0.0,0.0,74.0,0.0,89.0,11.0,14.1,14.5
17:22:01.890,84,98.0,0.0,0.0,74.0,0.0,89.0,11.0,14.1,14.5
17:22:01.980,84,98.0,0.0,0.0,74.0,0.0,89.0,11.0,14.1,14.5
17:22:02.099,84,98.0,0.0,0.0,74.0,0.0,89.0,11.0,14.1,14.5
17:22:02.248,84,98.0,0.0,0.0,74.0,0.0,89.0,11.0,14.1,14.5
17:22:02.369,84,98.0,0.0,0.0,74.0,0.0,89.0,11.0,14.1,14.5
17:22:02.519,84,98.0,0.0,0.0,74.0,0.0,89.0,11.0,14.1,14.5
17:22:02.610,84,98.0,0.0,0.0,74.0,0.0,89.0,11.0,14.1,14.5
17:22:02.729,84,98.0,0.0,0.0,74.0,0.0,89.0,11.0,14.1,14.5
17:22:02.909,83,98.0,0.0,0.0,74.0,0.0,89.0,11.0,14.1,14.5
17:22:03.149,83,98.0,0.0,0.0,74.0,0.0,89.0,11.0,14.1,14.5
17:22:03.269,83,98.0,0.0,0.0,74.0,0.0,89.0,11.0,14.1,14.5
17:22:03.419,83,98.0,0.0,0.0,74.0,0.0,89.0,11.0,14.1,14.5
17:22:03.510,83,98.0,0.0,0.0,73.0,0.0,89.0,11.0,14.1,14.5
17:22:03.629,83,98.0,0.0,0.0,73.0,0.0,89.0,11.0,14.1,14.5
17:22:03.779,83,98.0,0.0,0.0,73.0,0.0,89.0,11.0,14.1,14.5
17:22:04.049,83,98.0,0.0,0.0,73.0,0.0,89.0,11.0,14.1,14.5
17:22:04.140,83,98.0,0.0,0.0,73.0,0.0,89.0,11.0,14.1,14.5
17:22:04.260,83,98.0,0.0,0.0,73.0,0.0,89.0,11.0,14.1,14.5
17:22:04.409,83,98.0,0.0,0.0,73.0,0.0,89.0,11.0,14.1,14.5
17:22:04.500,83,98.0,0.0,0.0,73.0,0.0,89.0,11.0,14.1,14.5
17:22:04.590,83,98.0,0.0,0.0,73.0,0.0,89.0,11.0,14.1,14.5
17:22:04.680,83,98.0,0.0,0.0,73.0,0.0,89.0,11.0,14.1,14.5
17:22:04.770,83,98.0,0.0,0.0,73.0,0.0,89.0,11.0,14.1,14.5
17:22:04.889,83,98.0,0.0,0.0,73.0,0.0,89.0,11.0,14.1,14.5
17:22:05.039,83,98.0,0.0,0.0,73.0,0.0,89.0,11.0,14.1,14.5
17:22:05.160,83,98.0,0.0,0.0,73.0,0.0,89.0,11.0,14.1,14.5
17:22:05.309,83,98.0,0.0,0.0,73.0,0.0,89.0,11.0,14.1,14.5
17:22:05.400,83,98.0,0.0,0.0,73.0,0.0,89.0,11.0,14.1,14.5
17:22:05.490,83,98.0,0.0,0.0,73.0,0.0,89.0,11.0,14.1,14.5
17:22:05.580,83,98.0,0.0,0.0,73.0,0.0,89.0,11.0,14.1,14.5
17:22:05.670,83,98.0,0.0,0.0,73.0,0.0,89.0,11.0,14.1,14.5
